Id,Title,UrlLink,Author,Keywords,CreatedAt,Hidden,PerformanceOnly
659,La Traviata - The Woman Who Strayed,http://www.nbcsandiego.com/station/as-seen-on/La_Traviata_-_The_Woman_Who_Strayed_San_Diego.html,NBC San Diego,NULL,2010-04-23 00:00:00.000,0,0
660,'La Traviata' music worth seeing and celebrating,http://www.sdnn.com/sandiego/2010-04-23/lifestyle/society-lifestyle/society-la-traviata-music-worth-seeing-and-celebrating,San Diego News Network,NULL,2010-04-23 00:00:00.000,0,0
661,"In hard times, opera steels itself for 2011 season",http://www.signonsandiego.com/news/2010/apr/18/in-hard-times-opera-steels-itself-for-the-2011/,The San Diego Union-Tribune,NULL,2010-04-18 00:00:00.000,0,0
662,San Diego Opera announces stellar 2011 season,http://www.sdnn.com/sandiego/2010-04-18/things-to-do/san-diego-opera-announces-stellar-2011-season,San Diego News Network,NULL,2010-04-18 00:00:00.000,0,0
663,Thoroughly Impressed,http://sdo.media.s3.amazonaws.com/newsPDFs/mvdaily_20100415.pdf,Music & Vision Daily,NULL,2010-04-15 00:00:00.000,0,0
664,From 'La Traviata' to Lang Lang: XLNC1's 'On The Town',http://www.sdnn.com/sandiego/2010-04-14/things-to-do/from-la-traviata-to-lang-lang-xlnc1s-on-the-town,San Diego News Network,NULL,2010-04-14 00:00:00.000,0,0
665,San Diego Opera welcomes 'La Traviata' conductor Renato Palumbo,http://www.sdnn.com/sandiego/2010-04-14/blog/culture-cruncher/san-diego-opera-welcomes-la-traviata-conductor-renato-palumbo,San Diego News Network,NULL,2010-04-14 00:00:00.000,0,0
666,San Diego Opera closes season with 'La Traviata',http://www.nctimes.com/entertainment/arts-and-theatre/theatre/article_ddc0a278-4197-57d9-b31b-8bb38203f73c.html,North County Times,NULL,2010-04-14 00:00:00.000,0,0
667,San Diego Opera's wizards behind the curtain,http://www.signonsandiego.com/news/2010/apr/11/wizards-behind-curtain/,The San Diego Union-Tribune,NULL,2010-04-11 00:00:00.000,0,0
668,Young lover loses his mistress for family honor,http://www.sddt.com/Commentary/article.cfm?Commentary_ID=12&SourceCode=20100401tbj,San Diego Source - The Daily Transcript,NULL,2010-04-01 00:00:00.000,0,0
669,Romeo and Juliet,http://www.gbsan.com/San-Diego-Events/romeo-and-juliet,Giving Back Magazine,NULL,2010-04-01 00:00:00.000,0,0
670,Women and symphony orchestras,http://www.sdgln.com/social/2010/03/24/women-and-symphony-orchestras,San Diego Gay & Lesbian News,NULL,2010-03-27 00:00:00.000,0,0
671,Art Works in San Diego,http://www.arts.gov/artworks/?p=1261,Art Works,NULL,2010-03-15 00:00:00.000,0,0
672,"San Diego Opera relishes fighting, dancing in 'Romeo and Juliet'",http://www.sdnn.com/sandiego/2010-03-12/things-to-do/san-diego-opera-relishes-fighting-dancing-in-romeo-and-juliet,San Diego News Network,NULL,2010-03-12 00:00:00.000,0,0
673,San Diego Opera features married couple in 'Romeo and Juliet',http://www.sdnn.com/sandiego/2010-03-11/things-to-do/san-diego-opera-features-married-couple-in-romeo-and-juliet,San Diego News Network,NULL,2010-03-11 00:00:00.000,0,0
674,So happy together,http://www.signonsandiego.com/news/2010/mar/11/so-happy-together/,The San Diego Union-Tribune,NULL,2010-03-11 00:00:00.000,0,0
675,Star-Crossed at the S.D. Opera: Behind the Scenes of 'Romeo and Juliet',http://www.kpbs.org/news/2010/mar/10/star-crossed-sd-opera-behind-scenes-romeo-and-juli/,KPBS,NULL,2010-03-10 00:00:00.000,0,0
676,Married singers to play star-crossed couple in 'Romeo and Juliet' opera,http://www.nctimes.com/entertainment/arts-and-theatre/theatre/article_fcc76498-8fcb-5389-8220-70230c5094ef.html,North County Times,NULL,2010-03-10 00:00:00.000,0,0
677,'Romeo and Juliet' and more: XLNC1's 'On The Town',http://www.sdnn.com/sandiego/2010-03-10/things-to-do/romeo-and-juliet-and-more-xlnc1s-on-the-town,San Diego News Network,NULL,2010-03-10 00:00:00.000,0,0
678,Opera: Married couple pretend they are lovers,http://sduptownnews.com/?p=3153,San Diego Uptown News,NULL,2010-03-09 00:00:00.000,0,0
679,Naked came the recitalist - going it alone on stage,http://www.signonsandiego.com/news/2010/mar/07/naked-came-the-recitalist-going-it-alone-on-stage/,The San Diego Union-Tribune,NULL,2010-03-07 00:00:00.000,0,0
680,Maria Nockin talks to Stephen Costello and Ailyn Pérez,http://sdo.media.s3.amazonaws.com/newsPDFs/costello-perez.pdf,Music & Vision Daily,NULL,2010-03-06 00:00:00.000,0,0
681,'Romeo and Juliet' - The fate of two lovers caught between rival families,http://www.sddt.com/Commentary/article.cfm?Commentary_ID=12&SourceCode=20100304tbj,San Diego Source - The Daily Transcript,NULL,2010-03-04 00:00:00.000,0,0
682,Opera 'Romeo and Juliet' returns,http://www.lajollalight.com/entertainment/266544-opera-romeo-and-juliet-returns,La Jolla Light,NULL,2010-03-03 00:00:00.000,0,0
683,Savoring the moment and getting ready for next one,http://www.signonsandiego.com/news/2010/feb/28/savoring-the-moment-and-getting-ready-for-next-one/,The San Diego Union-Tribune,NULL,2010-02-28 00:00:00.000,0,0
684,What's grand about grand opera?,http://www.sdnews.com/view/full_story/6483752/article-What%E2%80%99s-grand-about-grand-opera-?instance=LJ_news_right,SDNews.com,NULL,2010-02-27 00:00:00.000,0,0
685,"Society: A starry, special evening for San Diego Opera",http://www.sdnn.com/sandiego/2010-02-25/lifestyle/society-lifestyle/society-a-starry-special-evening-for-san-diego-opera,San Diego News Network,NULL,2010-02-25 00:00:00.000,0,0
686,"There I was, hack, ready for 'Nabucco,' cough, when ...",http://www.signonsandiego.com/news/2010/feb/21/there-i-was-hack-ready-for-nabucco-cough-when-i/,The San Diego Union-Tribune,NULL,2010-02-21 00:00:00.000,0,0
687,"Nabucco Tackles Love, Babylon at S.D. Opera",http://sandiego.modernluxury.com/style/nabucco-tackles-love-babylon-sd-opera,The San Diego Union-Tribune,NULL,2010-02-19 00:00:00.000,0,0
688,"Nabucco opens this Saturday, for four performances",http://www.gaylesbiantimes.com/?id=16325&issue=1156,Gay & Lesbian Times,NULL,2010-02-18 00:00:00.000,0,0
689,From 'Nabucco' to Joshua Bell: XLNC1's 'On The Town',http://www.sdnn.com/sandiego/2010-02-17/things-to-do/from-nabucco-to-joshua-bell-xlnc1s-on-the-town,San Diego News Network,NULL,2010-02-17 00:00:00.000,0,0
690,Houston baritone flies in to save day in 'Nabucco' opera,http://www.nctimes.com/entertainment/arts-and-theatre/theatre/article_2660b6c4-e52a-5e0c-bf2b-15f2a1ac4803.html,North County Times,NULL,2010-02-17 00:00:00.000,0,0
691,San Diego Opera star Sylvie Valayre ready for 'Nabucco',http://www.sdnn.com/sandiego/2010-02-16/things-to-do/san-diego-opera-star-sylvie-valayre-ready-for-nabucco,San Diego News Network,NULL,2010-02-16 00:00:00.000,0,0
692,Romeo and Juliette in San Diego,http://commandopera.com/2010/02/15/romeo-and-juliette-in-san-diego/,COMMANDOpera,NULL,2010-02-15 00:00:00.000,0,0
693,Schmooze and News of San Diego-area Jews,http://sdjewishworld.wordpress.com/2010/02/15/schmooze-and-news-of-san-diego-area-jews-2/,SD Jewish World,NULL,2010-02-15 00:00:00.000,0,0
694,Rescuing music education in San Diego,http://www.sdnn.com/sandiego/2010-02-13/things-to-do/rescuing-music-education-in-san-diego,San Diego News Network,NULL,2010-02-14 00:00:00.000,0,0
695,"Opera Diary: Work is good, and steady work is even better",http://www.signonsandiego.com/news/2010/feb/14/work-is-good-and-steady-work-is-even-better/,The San Diego Union-Tribune,NULL,2010-02-14 00:00:00.000,0,0
696,'Nabucco' unlocked Verdi's raw genius,http://www.signonsandiego.com/news/2010/feb/14/nabucco-unlocked-verdis-raw-genius/,The San Diego Union-Tribune,NULL,2010-02-14 00:00:00.000,0,0
697,Cry for freedom inspires patriots to cast out foreign ruler,http://www.sddt.com/Commentary/article.cfm?Commentary_ID=12&SourceCode=20100211tbi,San Diego Source - The Daily Transcript,NULL,2010-02-11 00:00:00.000,0,0
698,San Diego Symphony broadening its reach,http://www.signonsandiego.com/news/2010/feb/07/san-diego-symphony-broadening-its-reach/,The San Diego Union-Tribune,NULL,2010-02-07 00:00:00.000,0,0
699,"If it's Tuesday, this must be ...",http://www.signonsandiego.com/news/2010/feb/07/if-its-tuesday-must-be/,The San Diego Union-Tribune,NULL,2010-02-07 00:00:00.000,0,0
700,Gala Photos 1,http://thesocialdiary.com/operagala2010.html,The Social Diary,NULL,2010-02-05 00:00:00.000,0,0
701,Gala Photos 2,http://thesocialdiary.com/operagala2010alapage2.html,The Social Diary,NULL,2010-02-05 00:00:00.000,0,0
702,Gala Photos 3,http://thesocialdiary.com/operagala2010alapage3.html,The Social Diary,NULL,2010-02-05 00:00:00.000,0,0
703,Gala Photos 4,http://thesocialdiary.com/operagala2010alapage4.html,The Social Diary,NULL,2010-02-05 00:00:00.000,0,0
704,Gala Photos 5,http://thesocialdiary.com/operagala2010alapage5.html,The Social Diary,NULL,2010-02-05 00:00:00.000,0,0
705,Society: La Bohème opera gala sings romance,http://www.sdnn.com/sandiego/2010-02-05/lifestyle/society-lifestyle/society-la-boheme-opera-gala-sings-romance,San Diego News Network,NULL,2010-02-05 00:00:00.000,0,0
706,Gala Photos,http://sdo.media.s3.amazonaws.com/newsPDFs/SSanDiego10020812280.pdf,Rancho Santa Fe Review,NULL,2010-02-04 00:00:00.000,0,0
707,Bohemian Rhapsody: A Culture Luster's First Night at the Opera,http://www.kpbs.org/news/2010/feb/04/bohemian-rhapsody-culture-lusters-first-night-oper/,KPBS,NULL,2010-02-04 00:00:00.000,0,0
708,In the spotlight,http://www.signonsandiego.com/news/2010/feb/04/mother-gives-heartfelt-thanks-to-biotechnology/,The San Diego Union-Tribune,NULL,2010-02-04 00:00:00.000,0,0
709,Opera patrons launch new season at 'La Belle Epoque',http://www.lajollalight.com/life/265525-opera-patrons-launch-new-season-at-la-belle-epoque,La Jolla Light,NULL,2010-02-03 00:00:00.000,0,0
710,Nabucco is back,http://sdo.media.s3.amazonaws.com/newsPDFs/SDJJ_p64-66.pdf,San Diego Jewish Journal,NULL,2010-02-02 00:00:00.000,0,0
711,On playing golf,http://kusc.podbean.com/,KUSC,NULL,2010-02-02 00:00:00.000,0,0
712,On singing BOHEME in the original key,http://kusc.podbean.com/,KUSC,NULL,2010-02-02 00:00:00.000,0,0
713,A major coup for San Diego Opera,http://kusc.podbean.com/,KUSC,NULL,2010-02-02 00:00:00.000,0,0
714,OCEANSIDE: Young singer with bright future makes opera debut,http://www.nctimes.com/news/local/oceanside/article_7f97bda6-b25f-52c5-9740-cec39531e6da.html,North County Times,NULL,2010-01-31 00:00:00.000,0,0
715,Hitting the High Notes,http://alumni.ucsd.edu/s/1170/PageB.aspx?sid=1170&gid=1&pgid=812,UCSD Alumni,NULL,2010-01-31 00:00:00.000,0,0
716,Final-dress rough spots bode well,http://www.signonsandiego.com/news/2010/jan/31/final-dress-rough-spots-bode-well/,The San Diego Union-Tribune,NULL,2010-01-31 00:00:00.000,0,0
717,Replacement Number Two,http://www.sdnn.com/sandiego/2010-01-27/things-to-do/theater-things-to-do/whisper-house-plus-more-theater-reviews-news,San Diego News Network,NULL,2010-01-27 00:00:00.000,0,0
718,From 'La Bohème' to Bach: XLNC1's 'On The Town',http://www.sdnn.com/sandiego/2010-01-27/things-to-do/from-la-boheme-to-bach-xlnc1s-on-the-town,San Diego News Network,NULL,2010-01-27 00:00:00.000,0,0
719,Del Mar-raised soprano Gandhi steps it up in 'La Boheme',http://www.nctimes.com/entertainment/arts-and-theatre/theatre/article_44027564-606e-5a6d-80a8-59a0e1428145.html,North County Times,NULL,2010-01-27 00:00:00.000,0,0
720,San Diego Opera announces scholarly lecture series on the historic 'Nabucco',http://sdjewishworld.wordpress.com/2010/01/25/san-diego-opera-announces-scholarly-lecture-series-on-the-historic-nabucco/,SD Jewish World,NULL,2010-01-25 00:00:00.000,0,0
721,San Diego Opera's 'La Bohème' reunites sopranos,http://www.sdnn.com/sandiego/2010-01-25/things-to-do/san-diego-operas-la-boheme-reunites-sopranos,San Diego News Network,NULL,2010-01-25 00:00:00.000,0,0
722,She’s busy finding the meat of her character,http://www.signonsandiego.com/news/2010/jan/24/shes-busy-finding-the-meat-of-her-character/,The San Diego Union-Tribune,NULL,2010-01-24 00:00:00.000,0,0
723,Urgent call for Mimi,http://www.signonsandiego.com/news/2010/jan/24/urgent-call-for-mimi/,The San Diego Union-Tribune,NULL,2010-01-24 00:00:00.000,0,0
724,"Tenor Piotr Beczala on Rodolfo, inside and out",http://www.signonsandiego.com/news/2010/jan/24/tenor-piotr-beczala-rodolfo-inside-and-out/,The San Diego Union-Tribune,NULL,2010-01-24 00:00:00.000,0,0
725,San Diego Opera Announces 2010 International Season,http://www.gaylesbiantimes.com/?id=16176,Gay & Lesbian Times,NULL,2010-01-21 00:00:00.000,0,0
726,"Young actress has best of both worlds in La Jolla, Los Angeles.",http://www.lajollalight.com/entertainment/264931-young-actress-has-best-of-both-worlds-in-la-jolla-los-angeles,La Jolla Light,NULL,2010-01-20 00:00:00.000,0,0
727,SD Opera promises passionate voices behind 'Season of Desire',http://www.lajollalight.com/entertainment/264936-sd-opera-promises-passionate--voices-behind-season-of-desire,La Jolla Light,NULL,2010-01-20 00:00:00.000,0,0
728,Arts News: Ellie Dehn steps in as Mimi in 'La Boheme',http://www.signonsandiego.com/news/2010/jan/17/arts-news/,The San Diego Union-Tribune,NULL,2010-01-17 00:00:00.000,0,0
729,Insert huge sigh of relief,http://www.signonsandiego.com/news/2010/jan/17/insert-huge-sigh-relief/,The San Diego Union-Tribune,NULL,2010-01-17 00:00:00.000,0,0
730,Love-crazed bohemians light up S.D. Opera's signature piece,http://www.sddt.com/Commentary/article.cfm?Commentary_ID=12&SourceCode=20100114tbi,San Diego Source - The Daily Transcript,NULL,2010-01-14 00:00:00.000,0,0
731,Fresh Entertainment for the New Year,http://sdo.media.s3.amazonaws.com/newsPDFs/SSanDiego10011319251.pdf,San Diego Jewish Journal,NULL,2010-01-14 00:00:00.000,0,0
732,BACKSTAGE: Ready to get your MOJO on?,http://www.nctimes.com/entertainment/columnists/kragen/article_a484bc5c-7a55-583d-ba17-65297347f8a3.html,North County Times,NULL,2010-01-13 00:00:00.000,0,0
733,"Talking Opera with Ian Campbell, General Director & Artistic Director at San Diego Opera",http://www.associatedcontent.com/article/2582755/talking_opera_with_ian_campbell_general.html?cat=2,Associated Content,NULL,2010-01-13 00:00:00.000,0,0
734,Singer will share life with 'La Bohème',http://www.signonsandiego.com/news/2010/jan/10/singer-will-share-life-la-boheme/,The San Diego Union-Tribune,NULL,2010-01-10 00:00:00.000,0,0
735,Hot Seats,http://sdo.media.s3.amazonaws.com/newsPDFs/SSanDiego10010710400.pdf,San Diego Magazine,NULL,2010-01-07 00:00:00.000,0,0
736,"2010 theater preview plus ‘Judas Iscariot’ review, news",http://www.swrnn.com/southwest-riverside/2010-01-07/things-to-do/theater-things-to-do/2010-theater-preview-plus-judas-iscariot-review-news,Southwest Riverside News Network,NULL,2010-01-07 00:00:00.000,0,0
737,Entrée Into Opera,http://sdo.media.s3.amazonaws.com/newsPDFs/SSanDiego10010709280.pdf,Ranch & Coast Magazine,NULL,2010-01-07 00:00:00.000,0,0
738,"History of opera, one tweet at a time",http://www.signonsandiego.com/news/2010/jan/03/history-opera-one-tweet-time/,The San Diego Union-Tribune,NULL,2010-01-03 00:00:00.000,0,0
739,Conductor Karen Keltner: January's Artist of the Month,http://www.sdnn.com/sandiego/2010-01-01/things-to-do/artist-of-the-month/conductor-karen-keltner-januarys-artist-of-the-month,San Diego News Network,NULL,2010-01-01 00:00:00.000,0,0
740,Zandra Rhodes designs a life in fashion fast lane,http://www.lajollalight.com/life/264233-zandra-rhodes-designs-a-life-in-fashion-fast-lane,La Jolla Light,NULL,2009-12-30 00:00:00.000,0,0
741,Lambert dominated local music scene,http://www.nctimes.com/entertainment/music/article_083a0e2f-ec1b-576e-b6e5-c4eb6538c036.html,North County Times,NULL,2009-12-30 00:00:00.000,0,0
742,Best of '09: Eight great musical highpoints in San Diego,http://www.sdnn.com/sandiego/2009-12-29/blog/culture-cruncher/best-of-09-eight-great-musical-highpoints-in-san-diego,San Diego News Network,NULL,2009-12-29 00:00:00.000,0,0
743,Three That Made An Impression,http://sdo.media.s3.amazonaws.com/newsPDFs/SSanDiego09122715271.pdf,The San Diego Union-Tribune,NULL,2009-12-27 00:00:00.000,0,0
744,"$1M High Note: Viterbis Sponsor Lectures, Season of Opera",http://sdo.media.s3.amazonaws.com/newsPDFs/SSanDiego09120712002.pdf,San Diego Business Journal,NULL,2009-12-07 00:00:00.000,0,0
745,Gift funds 'Nabucco' and series of lectures,http://www.signonsandiego.com/news/2009/nov/29/gift-funds-nabucco-and-series-lectures/,The San Diego Union-Tribune,NULL,2009-11-29 00:00:00.000,0,0
746,San Diego Opera recounting history one tweet at a time,http://www.courier-journal.com/article/20091122/SCENE05/911220305/1011/SCENE/San+Diego+Opera+recounting+history+one+tweet+at+a+time,Courier Journal,NULL,2009-11-23 00:00:00.000,0,0
747,Tweeting the history of opera,http://www.independent.co.uk/arts-entertainment/music/news/tweeting-the-history-of-opera-1825786.html,The Independent,NULL,2009-11-22 00:00:00.000,0,0
748,Opera history condensed into tweets,http://www.sfgate.com/cgi-bin/article.cgi?f=/c/a/2009/11/19/DDVD1AM79L.DTL,SF Gate,NULL,2009-11-19 00:00:00.000,0,0
749,$1 million donation last week from Erna and Andrew Viterbi,http://www.nctimes.com/entertainment/columnists/kragen/article_e4a924d4-2762-529f-8edb-3659402585f8.html,North County Times,NULL,2009-11-18 00:00:00.000,0,0
750,Viterbis give $1 million to San Diego Opera,http://sdjewishworld.wordpress.com/2009/11/18/viterbis-give-1-million-to-san-diego-opera/,SD Jewish World,NULL,2009-11-18 00:00:00.000,0,0
751,Group on mission to tweet opera's history,http://www.theeagle.com/entertainment/Group-on-mission-to-tweet-opera-s-history,The Eagle,NULL,2009-11-18 00:00:00.000,0,0
752,"#4 in ""The Morning's Top 5 Pop Culture Stories""",http://flavorwire.com/51204/the-mornings-top-5-pop-culture-stories-44,Flavor Wire,NULL,2009-11-18 00:00:00.000,0,0
753,"RT @Pagliacci ""Vesti la giubba""",http://artsbeat.blogs.nytimes.com/2009/11/18/the-morning-feed-155/,The New York Times,NULL,2009-11-18 00:00:00.000,0,0
754,Recounting the history of opera - one tweet at a time,http://latimesblogs.latimes.com/culturemonster/2009/11/recounting-the-history-of-opera-one-tweet-at-a-time.html,Los Angeles Times,NULL,2009-11-17 00:00:00.000,0,0
755,"'National Opera Week' and $1 million donation to San Diego Opera are cause for celebration, singing",http://www.sdnn.com/sandiego/2009-11-15/blog/culture-cruncher/national-opera-week-and-1-million-donation-to-san-diego-opera-are-cause-for-celebration-singing,San Diego News Network,NULL,2009-11-16 00:00:00.000,0,0
756,Performing Arts League plans North County outreach,http://www.nctimes.com/entertainment/columnists/kragen/article_5c796b2a-ba39-56fb-8715-5f96f6479ed0.html,North County Times,NULL,2009-11-04 00:00:00.000,0,0
